WordId,Word,Reading,Difficulty,Category,RequiredLevel,ResearchTimeSeconds
570,アラブ,あらぶ,2,OBJECT,3,120
571,アリーナ,ありーな,3,OBJECT,5,270
572,アリア,ありあ,2,OBJECT,3,120
573,アリバイ,ありばい,3,OBJECT,5,270
574,アルカディア,あるかでぃあ,5,ADJECTIVE,9,750
575,亜爾加里,あるかり,3,OBJECT,5,270
576,アルカリ性,あるかりせい,5,ADJECTIVE,9,750
577,アルコール,あるこーる,4,OBJECT,7,480
578,アルゴリズム,あるごりずむ,5,OBJECT,9,750
579,アルデヒド,あるでひど,4,OBJECT,7,480
580,アルト,あると,2,OBJECT,3,120
581,アルバイト,あるばいと,4,VERB,7,480
582,アルバム,あるばむ,3,OBJECT,5,270
583,アルパイン,あるぱいん,4,OBJECT,7,480
584,Α,あるふぁ,3,OBJECT,5,270
585,アルファベット,あるふぁべっと,6,OBJECT,11,1080
586,アルプス,あるぷす,3,OBJECT,5,270
587,アルミ,あるみ,2,OBJECT,3,120
588,アルミニウム,あるみにうむ,5,OBJECT,9,750
589,アル中,あるちゅう,4,OBJECT,7,480
590,アレルギー,あれるぎー,4,OBJECT,7,480
591,アレンジ,あれんじ,3,VERB,5,270
592,アロハ,あろは,2,OBJECT,3,120
593,アワー,あわー,2,OBJECT,3,120
594,アンカー,あんかー,3,OBJECT,5,270
595,アングラ,あんぐら,3,ADJECTIVE,5,270
596,アングル,あんぐる,3,OBJECT,5,270
597,アンケート,あんけーと,4,OBJECT,7,480
598,アンコール,あんこーる,4,VERB,7,480
599,アンサンブル,あんさんぶる,5,OBJECT,9,750
600,アンソロジー,あんそろじー,5,OBJECT,9,750
601,アンダー,あんだー,3,ADJECTIVE,5,270
602,アンダーライン,あんだーらいん,6,ADJECTIVE,11,1080
603,アンチ,あんち,2,OBJECT,3,120
604,アンティーク,あんてぃーく,5,ADJECTIVE,9,750
605,アンテナ,あんてな,3,OBJECT,5,270
606,＆,あんど,2,OBJECT,3,120
607,アンドロイド,あんどろいど,5,OBJECT,9,750
608,アンバランス,あんばらんす,5,ADJECTIVE,9,750
609,アンフェア,あんふぇあ,4,ADJECTIVE,7,480
610,アンプ,あんぷ,2,OBJECT,3,120
611,安母尼亜,あんもにあ,4,OBJECT,7,480
612,イーグル,いーぐる,3,OBJECT,5,270
613,イージー,いーじー,3,ADJECTIVE,5,270
614,イースター,いーすたー,4,OBJECT,7,480
615,イエス,いえす,2,OBJECT,3,120
616,イエロー,いえろー,3,ADJECTIVE,5,270
617,イオン,いおん,2,OBJECT,3,120
618,英吉利,いぎりす,3,OBJECT,5,270
619,イクラ,いくら,2,FOOD,3,120
620,イコール,いこーる,3,ADJECTIVE,5,270
621,イスタンブール,いすたんぶーる,6,OBJECT,11,1080
622,以色列,いすらえる,4,OBJECT,7,480
623,イスラム,いすらむ,3,OBJECT,5,270
624,イズム,いずむ,2,OBJECT,3,120
625,伊太利,いたりあ,3,OBJECT,5,270
626,イット,いっと,2,OBJECT,3,120
627,イデオロギー,いでおろぎー,5,OBJECT,9,750
628,イニング,いにんぐ,3,OBJECT,5,270
629,イノベーション,いのべーしょん,6,OBJECT,11,1080
630,イブ,いぶ,1,OBJECT,1,30
631,イブニング,いぶにんぐ,4,OBJECT,7,480
632,イベント,いべんと,3,OBJECT,5,270
633,イメージ,いめーじ,3,VERB,5,270
634,イヤホン,いやほん,3,OBJECT,5,270
635,イヤリング,いやりんぐ,4,OBJECT,7,480
636,伊拉久,いらく,2,OBJECT,3,120
637,イラスト,いらすと,3,OBJECT,5,270
638,イラストレーター,いらすとれーたー,7,OBJECT,13,1470
639,イリノイ,いりのい,3,OBJECT,5,270
640,イリュージョン,いりゅーじょん,6,OBJECT,11,1080
641,イルミネーション,いるみねーしょん,7,OBJECT,13,1470
642,イレブン,いれぶん,3,OBJECT,5,270
643,ＩＮ,いん,1,ADJECTIVE,1,30
644,インク,いんく,2,OBJECT,3,120
645,英蘭,いんぐらんど,5,OBJECT,9,750
646,インサイダー,いんさいだー,5,OBJECT,9,750
647,インスリン,いんすりん,4,OBJECT,7,480
648,インスタント,いんすたんと,5,ADJECTIVE,9,750
649,インストラクター,いんすとらくたー,7,OBJECT,13,1470
650,インスピレーション,いんすぴれーしょん,8,OBJECT,15,1920
651,インセンティブ,いんせんてぃぶ,6,OBJECT,11,1080
652,インター,いんたー,3,OBJECT,5,270
653,インターナショナル,いんたーなしょなる,8,ADJECTIVE,15,1920
654,インターネット,いんたーねっと,6,OBJECT,11,1080
655,インターン,いんたーん,4,OBJECT,7,480
656,インタビュー,いんたびゅー,5,VERB,9,750
657,インタラクティブ,いんたらくてぃぶ,7,ADJECTIVE,13,1470
658,インダストリアル,いんだすとりある,7,ADJECTIVE,13,1470
659,吋,いんち,2,OBJECT,3,120
660,インチキ,いんちき,3,ADJECTIVE,5,270
661,インテグレーション,いんてぐれーしょん,8,OBJECT,15,1920
662,インテリ,いんてり,3,OBJECT,5,270
663,インテリア,いんてりあ,4,OBJECT,7,480
664,インテリジェンス,いんてりじぇんす,7,OBJECT,13,1470
665,インテリジェント,いんてりじぇんと,7,ADJECTIVE,13,1470
666,インディアナ,いんでぃあな,5,OBJECT,9,750
667,インディアン,いんでぃあん,5,ADJECTIVE,9,750
668,インディペンデント,いんでぃぺんでんと,8,ADJECTIVE,15,1920
669,インデックス,いんでっくす,5,OBJECT,9,750
670,イントネーション,いんとねーしょん,7,OBJECT,13,1470
671,イントロ,いんとろ,3,OBJECT,5,270
672,印度,いんど,2,OBJECT,3,120
673,インドア,いんどあ,3,OBJECT,5,270
674,印度支那,いんどしな,4,OBJECT,7,480
675,印度尼西亜,いんどねしあ,5,OBJECT,9,750
676,インバーター,いんばーたー,5,OBJECT,9,750
677,インパクト,いんぱくと,4,OBJECT,7,480
678,インフォメーション,いんふぉめーしょん,8,OBJECT,15,1920
679,インフラ,いんふら,3,OBJECT,5,270
680,インフルエンザ,いんふるえんざ,6,OBJECT,11,1080
681,インフレ,いんふれ,3,OBJECT,5,270
682,インプット,いんぷっと,4,VERB,7,480
683,インペリアル,いんぺりある,5,ADJECTIVE,9,750
684,インポート,いんぽーと,4,VERB,7,480
685,ウーマン,うーまん,3,OBJECT,5,270
686,ウール,うーる,2,OBJECT,3,120
687,ウィーク,うぃーく,3,OBJECT,5,270
688,ウィークエンド,うぃーくえんど,6,OBJECT,11,1080
689,ウィークリー,うぃーくりー,5,OBJECT,9,750
690,ウィジェット,うぃじぇっと,5,OBJECT,9,750
691,ウイスキー,ういすきー,4,OBJECT,7,480
692,ウインカー,ういんかー,4,OBJECT,7,480
693,ウィンター,うぃんたー,4,OBJECT,7,480
694,ウィンドウ,うぃんどう,4,OBJECT,7,480
695,ウインド,ういんど,3,OBJECT,5,270
696,ウイルス,ういるす,3,OBJECT,5,270
697,ウインク,ういんく,3,VERB,5,270
698,ウイング,ういんぐ,3,OBJECT,5,270
699,ウインタースポーツ,ういんたーすぽーつ,8,OBJECT,15,1920
700,ウェイト,うぇいと,3,OBJECT,5,270
701,ウェイトレス,うぇいとれす,5,OBJECT,9,750
702,ウェールズ,うぇーるず,4,OBJECT,7,480
703,ウェア,うぇあ,2,OBJECT,3,120
704,ウェイ,うぇい,2,OBJECT,3,120
705,ウェブ,うぇぶ,2,OBJECT,3,120
706,ウェーブ,うぇーぶ,3,VERB,5,270
707,ウエスタン,うえすたん,4,OBJECT,7,480
708,ウエスト,うえすと,3,OBJECT,5,270
709,ウエット,うえっと,3,ADJECTIVE,5,270
710,ウェディングドレス,うぇでぃんぐどれす,8,OBJECT,15,1920
711,ウェルカム,うぇるかむ,4,OBJECT,7,480
712,ウォッカ,うぉっか,3,OBJECT,5,270
713,ウォン,うぉん,2,OBJECT,3,120
714,ウォッチング,うぉっちんぐ,5,OBJECT,9,750
715,烏克蘭,うくらいな,4,OBJECT,7,480
716,ウクレレ,うくれれ,3,OBJECT,5,270
717,ウッド,うっど,2,OBJECT,3,120
718,ウラン,うらん,2,OBJECT,3,120
719,宇柳貝,うるぐあい,4,OBJECT,7,480
720,ウルトラ,うるとら,3,OTHER,5,270
721,エージェンシー,えーじぇんしー,6,OBJECT,11,1080
722,エージェント,えーじぇんと,5,OBJECT,9,750
723,エース,えーす,2,OBJECT,3,120
724,エイプリルフール,えいぷりるふーる,7,OBJECT,13,1470
725,エール,えーる,2,OBJECT,3,120
726,エア,えあ,1,OBJECT,1,30
727,エアコン,えあこん,3,OBJECT,5,270
728,エアゾール,えあぞーる,4,OBJECT,7,480
729,エアバッグ,えあばっぐ,4,OBJECT,7,480
730,エアメール,えあめーる,4,OBJECT,7,480
731,エアロビクス,えあろびくす,5,OBJECT,9,750
732,ＡＩＤＳ,えいず,2,OBJECT,3,120
733,エイト,えいと,2,OBJECT,3,120
734,エイリアン,えいりあん,4,OBJECT,7,480
735,エキサイティング,えきさいてぃんぐ,7,ADJECTIVE,13,1470
736,エキサイト,えきさいと,4,VERB,7,480
737,越幾斯,えきす,2,OBJECT,3,120
738,エクストラ,えくすとら,4,ADJECTIVE,7,480
739,エキスパート,えきすぱーと,5,OBJECT,9,750
740,エキスポ,えきすぽ,3,OBJECT,5,270
741,エキゾチック,えきぞちっく,5,ADJECTIVE,9,750
742,厄瓜多,えくあどる,4,OBJECT,7,480
743,エクステンション,えくすてんしょん,7,OBJECT,13,1470
744,エクスプレス,えくすぷれす,5,OBJECT,9,750
745,エグゼクティブ,えぐぜくてぃぶ,6,OBJECT,11,1080
746,エコー,えこー,2,VERB,3,120
747,エコノミー,えこのみー,4,OBJECT,7,480
748,エコノミスト,えこのみすと,5,OBJECT,9,750
749,エコロジー,えころじー,4,OBJECT,7,480
750,エゴ,えご,1,OBJECT,1,30
751,埃及,えじぷと,3,OBJECT,5,270
752,Ｓ,えす,1,OBJECT,1,30
753,エスカレーター,えすかれーたー,6,OBJECT,11,1080
754,エスカレート,えすかれーと,5,VERB,9,750
755,エスコート,えすこーと,4,VERB,7,480
756,エステート,えすてーと,4,OBJECT,7,480
757,エステティック,えすててぃっく,6,OBJECT,11,1080
758,エステティックサロン,えすててぃっくさろん,9,OBJECT,17,2430
759,エステル,えすてる,3,OBJECT,5,270
760,エストニア,えすとにあ,4,OBJECT,7,480
761,エストロゲン,えすとろげん,5,OBJECT,9,750
762,エスニック,えすにっく,4,ADJECTIVE,7,480
763,エスプリ,えすぷり,3,OBJECT,5,270
764,エチケット,えちけっと,4,OBJECT,7,480
765,Ｘ線,えっくすせん,5,OBJECT,9,750
766,エッジ,えっじ,2,OBJECT,3,120
767,エッセイ,えっせい,3,OBJECT,5,270
768,エッセイスト,えっせいすと,5,OBJECT,9,750
769,エッセンス,えっせんす,4,OBJECT,7,480
770,Ｈ,えっち,2,VERB,3,120
771,エッチング,えっちんぐ,4,VERB,7,480
772,エディション,えでぃしょん,5,OBJECT,9,750
773,エディター,えでぃたー,4,OBJECT,7,480
774,エデン,えでん,2,OBJECT,3,120
775,エナジー,えなじー,3,OBJECT,5,270
776,エナメル,えなめる,3,OBJECT,5,270
777,エネ,えね,1,OBJECT,1,30
778,エネルギー,えねるぎー,4,OBJECT,7,480
779,エネルギッシュ,えねるぎっしゅ,6,ADJECTIVE,11,1080
780,エバー,えばー,2,OTHER,3,120
781,エピソード,えぴそーど,4,OBJECT,7,480
782,エピック,えぴっく,3,OBJECT,5,270
783,エプロン,えぷろん,3,OBJECT,5,270
784,エペ,えぺ,1,OBJECT,1,30
785,エポック,えぽっく,3,OBJECT,5,270
786,エメラルド,えめらるど,4,OBJECT,7,480
787,エラー,えらー,2,VERB,3,120
788,エリート,えりーと,3,ADJECTIVE,5,270
789,エリア,えりあ,2,OBJECT,3,120
790,エルサルバドル,えるさるばどる,6,OBJECT,11,1080
791,エレガンス,えれがんす,4,OBJECT,7,480
792,エレガント,えれがんと,4,ADJECTIVE,7,480
793,越歴,えれき,2,OBJECT,3,120
794,エレキギター,えれきぎたー,5,OBJECT,9,750
795,エレクトリック,えれくとりっく,6,ADJECTIVE,11,1080
796,エレクトロニクス,えれくとろにくす,7,OBJECT,13,1470
797,エレベーター,えれべーたー,5,OBJECT,9,750
798,エロ,えろ,1,ADJECTIVE,1,30
799,エロス,えろす,2,PLACE,3,120
800,エロチック,えろちっく,4,ADJECTIVE,7,480
801,エンジニア,えんじにあ,4,OBJECT,7,480
802,エンジニアリング,えんじにありんぐ,7,OBJECT,13,1470
803,エンジョイ,えんじょい,4,VERB,7,480
804,エンジン,えんじん,3,OBJECT,5,270
805,エンジェル,えんじぇる,4,OBJECT,7,480
806,エンターテインメント,えんたーていんめんと,9,OBJECT,17,2430
807,エンタープライズ,えんたーぷらいず,7,OBJECT,13,1470
808,エンディング,えんでぃんぐ,5,OBJECT,9,750
809,エントリー,えんとりー,4,VERB,7,480
810,エンド,えんど,2,OBJECT,3,120
811,エンドレス,えんどれす,4,ADJECTIVE,7,480
812,エンブレム,えんぶれむ,4,OBJECT,7,480
813,オーク,おーく,2,OBJECT,3,120
814,オークション,おーくしょん,5,OBJECT,9,750
815,オークス,おーくす,3,OBJECT,5,270
816,ＯＫ,おっけー,3,VERB,5,270
817,オーケストラ,おーけすとら,5,OBJECT,9,750
818,オーシャン,おーしゃん,4,OBJECT,7,480
819,濠太剌利,おーすとらりあ,6,OBJECT,11,1080
820,オーソドックス,おーそどっくす,6,ADJECTIVE,11,1080
821,オーダー,おーだー,3,VERB,5,270
822,オーダーメイド,おーだーめいど,6,ADJECTIVE,11,1080
823,オーチャード,おーちゃーど,5,OBJECT,9,750
824,オーディオ,おーでぃお,4,OBJECT,7,480
825,オーディション,おーでぃしょん,6,OBJECT,11,1080
826,オート,おーと,2,ADJECTIVE,3,120
827,オートキャンプ,おーときゃんぷ,6,OBJECT,11,1080
828,オートクチュール,おーとくちゅーる,7,OBJECT,13,1470
829,オートバイ,おーとばい,4,OBJECT,7,480
830,オートマチック,おーとまちっく,6,ADJECTIVE,11,1080
831,オートメーション,おーとめーしょん,7,OBJECT,13,1470
832,オートロック,おーとろっく,5,ADJECTIVE,9,750
833,オード,おーど,2,OBJECT,3,120
834,オードブル,おーどぶる,4,FOOD,7,480
835,オーナー,おーなー,3,OBJECT,5,270
836,オーバー,おーばー,3,VERB,5,270
837,オーバーヒート,おーばーひーと,6,VERB,11,1080
838,オーバーラップ,おーばーらっぷ,6,VERB,11,1080
839,オーバーラン,おーばーらん,5,VERB,9,750
840,オーブン,おーぶん,3,OBJECT,5,270
841,オープニング,おーぷにんぐ,5,OBJECT,9,750
842,オープン,おーぷん,3,VERB,5,270
843,オープンカー,おーぷんかー,5,OBJECT,9,750
844,オープンセット,おーぷんせっと,6,OBJECT,11,1080
845,オーボエ,おーぼえ,3,OBJECT,5,270
846,オーラ,おーら,2,OBJECT,3,120
847,オールスターキャスト,おーるすたーきゃすと,9,OBJECT,17,2430
848,オールドガード,おーるどがーど,6,OBJECT,11,1080
849,オールナイト,おーるないと,5,OBJECT,9,750
850,オールマイティ,おーるまいてぃ,6,ADJECTIVE,11,1080
851,オールラウンド,おーるらうんど,6,ADJECTIVE,11,1080
852,オーロラ,おーろら,3,PLACE,5,270
853,オアシス,おあしす,3,OBJECT,5,270
854,オイディプス,おいでぃぷす,5,OBJECT,9,750
855,オイル,おいる,2,OBJECT,3,120
856,オイルフェンス,おいるふぇんす,6,OBJECT,11,1080
857,オカリナ,おかりな,3,OBJECT,5,270
858,オカルト,おかると,3,ADJECTIVE,5,270
859,オクターブ,おくたーぶ,4,OBJECT,7,480
860,オクラ,おくら,2,OBJECT,3,120
861,オクラホマ,おくらほま,4,OBJECT,7,480
862,オケ,おけ,1,OBJECT,1,30
863,オスカー,おすかー,3,OBJECT,5,270
864,オセアニア,おせあにあ,4,OBJECT,7,480
865,オゾン,おぞん,2,OBJECT,3,120
866,オゾンホール,おぞんほーる,5,OBJECT,9,750
867,オタワ,おたわ,2,OBJECT,3,120
868,牛津,おっくすふぉーど,7,OBJECT,13,1470
869,オニオン,おにおん,3,OBJECT,5,270
870,オハイオ,おはいお,3,OBJECT,5,270
871,オピニオン,おぴにおん,4,OBJECT,7,480
872,オピニオンリーダー,おぴにおんりーだー,8,OBJECT,15,1920
873,ＯＦＦ,おふ,1,FOOD,1,30
874,オフィシャル,おふぃしゃる,5,ADJECTIVE,9,750
875,オフィス,おふぃす,3,OBJECT,5,270
876,オフサイド,おふさいど,4,OBJECT,7,480
877,オフシーズン,おふしーずん,5,OBJECT,9,750
878,オフレコ,おふれこ,3,ADJECTIVE,5,270
879,オフロード,おふろーど,4,ADJECTIVE,7,480
880,オブザーバー,おぶざーばー,5,OBJECT,9,750
881,オブジェ,おぶじぇ,3,OBJECT,5,270
882,オブラート,おぶらーと,4,OBJECT,7,480
883,オプション,おぷしょん,4,OBJECT,7,480
884,オペ,おぺ,1,VERB,1,30
885,オペラ,おぺら,2,OBJECT,3,120
886,オペレーション,おぺれーしょん,6,OBJECT,11,1080
887,オペレーター,おぺれーたー,5,OBJECT,9,750
888,オペレッタ,おぺれった,4,OBJECT,7,480
889,オムニバス,おむにばす,4,OBJECT,7,480
890,オムレツ,おむれつ,3,FOOD,5,270
891,Ω,おめが,2,OBJECT,3,120
892,オラクル,おらくる,3,OBJECT,5,270
893,オラトリオ,おらとりお,4,OBJECT,7,480
894,オランウータン,おらんうーたん,6,OBJECT,11,1080
895,阿蘭陀,おらんだ,3,OBJECT,5,270
896,オリエンタリズム,おりえんたりずむ,7,OBJECT,13,1470
897,オリエンタル,おりえんたる,5,ADJECTIVE,9,750
898,オリエンテーション,おりえんてーしょん,8,OBJECT,15,1920
899,オリエンテーリング,おりえんてーりんぐ,8,OBJECT,15,1920
900,オリエント,おりえんと,4,OBJECT,7,480
901,オリオン,おりおん,3,PLACE,5,270
902,オリゴマー,おりごまー,4,OBJECT,7,480
903,オリジナリティー,おりじなりてぃー,7,OBJECT,13,1470
904,オリジナル,おりじなる,4,ADJECTIVE,7,480
905,オリンピック,おりんぴっく,5,OBJECT,9,750
906,オルガン,おるがん,3,OBJECT,5,270
907,オルグ,おるぐ,2,VERB,3,120
908,オルゴール,おるごーる,4,OBJECT,7,480
909,オレンジ,おれんじ,3,ADJECTIVE,5,270
910,ＯＮ,おん,1,VERB,1,30
911,オンエア,おんえあ,3,VERB,5,270
912,オンス,おんす,2,OBJECT,3,120
913,オンパレード,おんぱれーど,5,OBJECT,9,750
914,オンブズマン,おんぶずまん,5,OBJECT,9,750
915,オンライン,おんらいん,4,OBJECT,7,480
916,オンリー,おんりー,3,OBJECT,5,270
917,カー,かー,1,OBJECT,1,30
918,カースト,かーすと,3,OBJECT,5,270
919,カーソル,かーそる,3,OBJECT,5,270
920,カーチェイス,かーちぇいす,5,OBJECT,9,750
921,カーテン,かーてん,3,OBJECT,5,270
922,カーディガン,かーでぃがん,5,OBJECT,9,750
923,カート,かーと,2,OBJECT,3,120
924,カートリッジ,かーとりっじ,5,OBJECT,9,750
925,カード,かーど,2,OBJECT,3,120
926,カーニバル,かーにばる,4,OBJECT,7,480
927,カーネーション,かーねーしょん,6,OBJECT,11,1080
928,カーフェリー,かーふぇりー,5,OBJECT,9,750
929,カーブ,かーぶ,2,VERB,3,120
930,カーペット,かーぺっと,4,OBJECT,7,480
931,カーボン,かーぼん,3,OBJECT,5,270
932,カーリング,かーりんぐ,4,OBJECT,7,480
933,カール,かーる,2,VERB,3,120
934,カーレース,かーれーす,4,OBJECT,7,480
935,カーン,かーん,2,OBJECT,3,120
936,カイト,かいと,2,OBJECT,3,120
937,カウチポテト,かうちぽてと,5,OBJECT,9,750
938,カウボーイ,かうぼーい,4,OBJECT,7,480
939,カウンセラー,かうんせらー,5,OBJECT,9,750
940,カウンセリング,かうんせりんぐ,6,OBJECT,11,1080
941,カウンター,かうんたー,4,OBJECT,7,480
942,カウント,かうんと,3,VERB,5,270
943,カオス,かおす,2,OBJECT,3,120
944,カクテル,かくてる,3,OBJECT,5,270
945,カサカサ,かさかさ,3,VERB,5,270
946,カジノ,かじの,2,OBJECT,3,120
947,カジュアル,かじゅある,4,ADJECTIVE,7,480
948,カスタム,かすたむ,3,VERB,5,270
949,カステラ,かすてら,3,FOOD,5,270
950,カスバ,かすば,2,OBJECT,3,120
951,カセット,かせっと,3,OBJECT,5,270
952,カセットテープ,かせっとてーぷ,6,OBJECT,11,1080
953,加答児,かたる,2,OBJECT,3,120
954,型録,かたろぐ,3,OBJECT,5,270
955,カッター,かったー,3,OBJECT,5,270
956,カップ,かっぷ,2,OBJECT,3,120
957,カップリングシュガー,かっぷりんぐしゅがー,9,OBJECT,17,2430
958,カップル,かっぷる,3,OBJECT,5,270
